time,Muttonpulao_02_fatty acids absorbed,Cholebhature_01_fatty acids absorbed,Curdrice_01_fatty acids absorbed,Lemonrice_01_fatty acids absorbed,Pasta_01_fatty acids absorbed,Masaladosa_01_fatty acids absorbed,Vegetable_Biryani_01_fatty acids absorbed,Rice_01_fatty acids absorbed,Paneer_01_fatty acids absorbed,Milk_Chocolate_01_fatty acids absorbed,Peanuts_01_fatty acids absorbed,Curd_01_fatty acids absorbed,Bread_Meal_01_fatty acids absorbed,Chickensandwich_01_fatty acids absorbed,Apple_Pineapplesalad_01_fatty acids absorbed,Spinach_01_fatty acids absorbed,Bread_Meal_02_fatty acids absorbed,Orange_01_fatty acids absorbed,Omelette_01_fatty acids absorbed
144.01,0.00039,0.00037,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00036,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
145.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00035,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
146.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00035,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
147.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00035,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
148.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00034,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
149.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00034,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
150.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00034,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
151.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00033,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
152.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00033,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
153.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00033,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
154.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00032,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
155.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00032,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
156.01,0.00038,0.00037,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.00061,0.00037,0.00032,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
157.01,0.00039,0.00037,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.00061,0.00037,0.00032,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
158.01,0.00039,0.00037,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.00061,0.00037,0.00031,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
159.01,0.00039,0.00037,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00031,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
160.01,0.00039,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00031,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
161.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.0003,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
162.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.0003,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
163.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.0003,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
164.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.0003,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
165.01,0.00036,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00029,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
166.01,0.00036,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00029,3e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
167.01,0.00036,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00029,2e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
168.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00029,2e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
169.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00028,2e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
170.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00028,2e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
171.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00028,2e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
172.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00028,2e-05,0.00011,0.00031,3e-05,0.0,0.0001,0,0.00034
173.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.00061,0.00037,0.00028,2e-05,0.00012,0.00031,3e-05,0.0,0.0001,0,0.00034
174.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.00061,0.00037,0.00027,2e-05,0.00012,0.00031,3e-05,0.0,0.0001,0,0.00034
175.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.00061,0.00037,0.00027,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00034
176.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00027,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
177.01,0.00038,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00027,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
178.01,0.00037,0.00036,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00027,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
179.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00027,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
180.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00026,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
181.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00026,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
182.01,0.00036,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00026,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
183.01,0.00036,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00026,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
184.01,0.00036,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00026,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
185.01,0.00036,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00026,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
186.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00026,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
187.01,0.00037,0.00035,0.00019,0.00024,0.00011,0.00036,0.00028,1e-05,0.0006,0.00037,0.00025,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
188.01,0.00037,0.00035,0.00019,0.00024,0.00012,0.00036,0.00028,1e-05,0.0006,0.00037,0.00025,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
189.01,0.00037,0.00036,0.0002,0.00024,0.00012,0.00036,0.00028,1e-05,0.00061,0.00037,0.00025,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
190.01,0.00038,0.00036,0.00019,0.00024,0.00012,0.00036,0.00028,1e-05,0.00061,0.00037,0.00025,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
191.01,0.00038,0.00036,0.00019,0.00024,0.00012,0.00036,0.00028,1e-05,0.00061,0.00037,0.00025,2e-05,0.00012,0.0003,3e-05,0.0,0.0001,0,0.00033
192.01,0.00038,0.00036,0.00019,0.00024,0.00012,0.00035,0.00028,1e-05,0.00061,0.00037,0.00025,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
193.01,0.00038,0.00036,0.00019,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00025,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
194.01,0.00037,0.00035,0.00019,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00025,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
195.01,0.00037,0.00035,0.00019,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00025,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
196.01,0.00037,0.00035,0.00019,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
197.01,0.00037,0.00035,0.0002,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
198.01,0.00036,0.00035,0.0002,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
199.01,0.00036,0.00035,0.0002,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
200.01,0.00036,0.00035,0.0002,0.00024,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
201.01,0.00036,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
202.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
203.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
204.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,2e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
205.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.0006,0.00037,0.00024,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
206.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.00061,0.00037,0.00024,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
207.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.00061,0.00037,0.00024,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
208.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00035,0.00028,1e-05,0.00061,0.00037,0.00023,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
209.01,0.00038,0.00035,0.0002,0.00024,0.00012,0.00035,0.00028,1e-05,0.00061,0.00037,0.00023,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
210.01,0.00037,0.00035,0.0002,0.00024,0.00012,0.00034,0.00028,1e-05,0.0006,0.00037,0.00023,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
211.01,0.00037,0.00035,0.0002,0.00024,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
212.01,0.00037,0.00035,0.0002,0.00024,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00012,0.0003,2e-05,0.0,0.0001,0,0.00033
213.01,0.00037,0.00035,0.0002,0.00024,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.0001,0,0.00033
214.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
215.01,0.00036,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
216.01,0.00036,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
217.01,0.00036,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
218.01,0.00036,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
219.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
220.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
221.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
222.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.00061,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
223.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.00061,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
224.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.00061,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00033
225.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.00061,0.00036,0.00023,1e-05,0.00013,0.0003,2e-05,0.0,0.00011,0,0.00032
226.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00034,0.00028,1e-05,0.00061,0.00036,0.00023,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
227.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00033,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
228.01,0.00037,0.00035,0.0002,0.00025,0.00012,0.00033,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
229.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
230.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
231.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00023,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
232.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
233.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
234.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
235.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
236.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00028,1e-05,0.0006,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
237.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.0006,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
238.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.00061,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
239.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.00061,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
240.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.00061,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
241.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.00061,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
242.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.00061,0.00036,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
243.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
244.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00033,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
245.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00028,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
246.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00028,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
247.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
248.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
249.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00011,0,0.00032
250.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00012,0,0.00032
251.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,2e-05,0.0,0.00012,0,0.00032
252.01,0.00037,0.00035,0.0002,0.00025,0.00013,0.00032,0.00029,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00032
253.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.0006,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00032
254.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00032
255.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00032
256.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00032
257.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00031
258.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00031
259.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,1e-05,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00031
260.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,0.0,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00031
261.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00032,0.00029,1e-05,0.00061,0.00035,0.00022,0.0,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00031
262.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00031,0.00029,1e-05,0.0006,0.00035,0.00022,0.0,0.00013,0.00029,1e-05,0.0,0.00012,0,0.00031
263.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00031,0.00029,1e-05,0.0006,0.00035,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
264.01,0.00037,0.00035,0.00021,0.00025,0.00013,0.00031,0.00029,1e-05,0.0006,0.00035,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
265.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00031,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
266.01,0.00037,0.00036,0.00021,0.00025,0.00013,0.00031,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
267.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
268.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
269.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
270.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
271.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
272.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
273.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
274.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
275.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
276.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
277.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00012,0,0.00031
278.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.00031,0.00029,1e-05,0.00061,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.00031
279.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
280.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
281.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
282.01,0.00037,0.00036,0.00021,0.00026,0.00013,0.0003,0.00029,1e-05,0.0006,0.00034,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
283.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,1e-05,0.0006,0.00033,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
284.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,1e-05,0.0006,0.00033,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
285.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,1e-05,0.0006,0.00033,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
286.01,0.00037,0.00036,0.00021,0.00026,0.00014,0.0003,0.00029,1e-05,0.0006,0.00033,0.00022,0.0,0.00014,0.00029,1e-05,0.0,0.00013,0,0.0003
