time,Muttonpulao_02_small peptides absorbed,Cholebhature_01_small peptides absorbed,Curdrice_01_small peptides absorbed,Lemonrice_01_small peptides absorbed,Pasta_01_small peptides absorbed,Masaladosa_01_small peptides absorbed,Vegetable_Biryani_01_small peptides absorbed,Rapid_starch_01_small peptides absorbed,Chickenbreast_01_small peptides absorbed,Rice_01_small peptides absorbed,Eggwhite_01_small peptides absorbed,Paneer_01_small peptides absorbed,Milk_Chocolate_01_small peptides absorbed,Peanuts_01_small peptides absorbed,Curd_01_small peptides absorbed,Glucose_01_small peptides absorbed,Biscuit_01_small peptides absorbed,Glucose_02_small peptides absorbed,Bread_Meal_01_100_small peptides absorbed,Chickensandwich_01_small peptides absorbed,Ghee_01_small peptides absorbed,Apple_Pineapplesalad_01_small peptides absorbed,Spinach_01_small peptides absorbed,Bread_meal_02_small peptides absorbed,Orange_01_small peptides absorbed,Omelette_01_small peptides absorbed,Muttonpulao_01_small peptides absorbed,Arabinose_01_small peptides absorbed
107.01,0.00126,0.00105,0.00072,0.00077,0.00051,0.00062,0.00086,0.0,,0.00059,,0.00123,0.00086,0.0012,0.00037,,,,0.00051,0.00178,,0.0011,7e-05,0.0006,2e-05,0.00117,0.00077,0
108.01,0.00126,0.00105,0.00072,0.00077,0.00051,0.00062,0.00086,0.0,,0.00059,,0.00124,0.00087,0.0012,0.00036,,,,0.00051,0.00178,,0.00109,6e-05,0.0006,2e-05,0.00117,0.00077,0
109.01,0.00125,0.00104,0.00072,0.00077,0.00051,0.00062,0.00086,0.0,,0.00058,,0.00124,0.00087,0.0012,0.00036,,,,0.00051,0.00179,,0.00109,6e-05,0.00061,2e-05,0.00117,0.00077,0
110.01,0.00125,0.00104,0.00072,0.00077,0.00051,0.00062,0.00086,0.0,,0.00058,,0.00124,0.00087,0.00119,0.00035,,,,0.00051,0.00179,,0.00108,6e-05,0.00061,2e-05,0.00117,0.00077,0
111.01,0.00124,0.00103,0.00072,0.00077,0.00051,0.00061,0.00085,0.0,,0.00057,,0.00124,0.00087,0.00119,0.00035,,,,0.00051,0.00179,,0.00108,6e-05,0.00061,2e-05,0.00116,0.00077,0
112.01,0.00123,0.00103,0.00072,0.00077,0.00051,0.00061,0.00085,,,0.00057,,0.00124,0.00087,0.00118,0.00034,,,,0.00051,0.00178,,0.00108,6e-05,0.00061,2e-05,0.00116,0.00077,0
113.01,0.00122,0.00103,0.00072,0.00077,0.00051,0.00061,0.00085,,,0.00056,,0.00124,0.00087,0.00117,0.00033,,,,0.00051,0.00178,,0.00107,6e-05,0.00061,2e-05,0.00116,0.00077,0
114.01,0.00122,0.00102,0.00072,0.00077,0.00051,0.00061,0.00085,,,0.00056,,0.00124,0.00087,0.00116,0.00033,,,,0.00051,0.00178,,0.00107,5e-05,0.00061,2e-05,0.00116,0.00077,0
115.01,0.00122,0.00102,0.00072,0.00077,0.00051,0.00061,0.00085,,,0.00055,,0.00124,0.00087,0.00115,0.00032,,,,0.00051,0.00178,,0.00107,5e-05,0.00061,2e-05,0.00116,0.00077,0
116.01,0.00121,0.00102,0.00072,0.00077,0.00051,0.00061,0.00085,,,0.00055,,0.00124,0.00087,0.00114,0.00032,,,,0.00051,0.00178,,0.00106,5e-05,0.00061,2e-05,0.00116,0.00077,0
117.01,0.00121,0.00102,0.00072,0.00077,0.00051,0.0006,0.00085,,,0.00055,,0.00124,0.00088,0.00114,0.00031,,,,0.00051,0.00178,,0.00106,5e-05,0.00061,2e-05,0.00116,0.00077,0
118.01,0.00121,0.00102,0.00072,0.00076,0.00051,0.0006,0.00085,,,0.00054,,0.00125,0.00088,0.00113,0.0003,,,,0.00051,0.00178,,0.00105,5e-05,0.00061,2e-05,0.00116,0.00076,0
119.01,0.00121,0.00102,0.00072,0.00076,0.00051,0.0006,0.00085,,,0.00054,,0.00125,0.00088,0.00113,0.0003,,,,0.00051,0.00177,,0.00105,5e-05,0.00061,1e-05,0.00116,0.00076,0
120.01,0.00121,0.00102,0.00072,0.00076,0.00051,0.0006,0.00085,,,0.00054,,0.00125,0.00088,0.00113,0.00029,,,,0.00051,0.00177,,0.00105,5e-05,0.00061,1e-05,0.00116,0.00076,0
121.01,0.00121,0.00102,0.00072,0.00076,0.00051,0.0006,0.00085,,,0.00054,,0.00126,0.00088,0.00112,0.00029,,,,0.00051,0.00177,,0.00104,4e-05,0.00061,1e-05,0.00116,0.00076,0
122.01,0.00121,0.00103,0.00072,0.00076,0.00051,0.0006,0.00085,,,0.00054,,0.00126,0.00088,0.00112,0.00028,,,,0.00051,0.00177,,0.00104,4e-05,0.00061,1e-05,0.00116,0.00076,0
123.01,0.00122,0.00103,0.00072,0.00076,0.00051,0.0006,0.00085,,,0.00053,,0.00126,0.00088,0.00112,0.00028,,,,0.00051,0.00177,,0.00103,4e-05,0.00062,1e-05,0.00116,0.00076,0
124.01,0.00122,0.00103,0.00072,0.00076,0.00051,0.00059,0.00085,,,0.00053,,0.00126,0.00088,0.00112,0.00027,,,,0.00051,0.00177,,0.00103,4e-05,0.00062,1e-05,0.00116,0.00076,0
125.01,0.00122,0.00103,0.00072,0.00076,0.00051,0.00059,0.00085,,,0.00053,,0.00127,0.00088,0.00112,0.00027,,,,0.00051,0.00178,,0.00102,4e-05,0.00062,1e-05,0.00116,0.00076,0
126.01,0.00122,0.00103,0.00072,0.00076,0.00051,0.00059,0.00085,,,0.00052,,0.00127,0.00088,0.00112,0.00026,,,,0.00051,0.00178,,0.00102,4e-05,0.00062,1e-05,0.00116,0.00076,0
127.01,0.00121,0.00102,0.00072,0.00076,0.00051,0.00059,0.00085,,,0.00051,,0.00127,0.00088,0.00111,0.00026,,,,0.00051,0.00178,,0.00101,4e-05,0.00062,1e-05,0.00115,0.00076,0
128.01,0.0012,0.00102,0.00072,0.00076,0.00051,0.00059,0.00085,,,0.00051,,0.00127,0.00088,0.00111,0.00025,,,,0.00051,0.00177,,0.00101,4e-05,0.00062,1e-05,0.00115,0.00076,0
129.01,0.0012,0.00102,0.00072,0.00076,0.00051,0.00059,0.00085,,,0.0005,,0.00127,0.00088,0.0011,0.00024,,,,0.00051,0.00177,,0.00101,3e-05,0.00061,1e-05,0.00115,0.00076,0
130.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00059,0.00085,,,0.0005,,0.00127,0.00088,0.00109,0.00024,,,,0.00051,0.00177,,0.001,3e-05,0.00062,1e-05,0.00115,0.00076,0
131.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00049,,0.00127,0.00088,0.00108,0.00023,,,,0.00051,0.00177,,0.001,3e-05,0.00062,1e-05,0.00115,0.00076,0
132.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00049,,0.00127,0.00089,0.00107,0.00023,,,,0.00051,0.00176,,0.00099,3e-05,0.00062,1e-05,0.00115,0.00076,0
133.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00048,,0.00127,0.00089,0.00107,0.00022,,,,0.00051,0.00176,,0.00099,3e-05,0.00062,1e-05,0.00115,0.00076,0
134.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00048,,0.00127,0.00089,0.00106,0.00022,,,,0.00051,0.00176,,0.00098,3e-05,0.00062,1e-05,0.00115,0.00076,0
135.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00048,,0.00127,0.00089,0.00105,0.00021,,,,0.00051,0.00175,,0.00098,3e-05,0.00062,1e-05,0.00115,0.00076,0
136.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00047,,0.00127,0.00089,0.00105,0.00021,,,,0.00051,0.00175,,0.00097,3e-05,0.00062,1e-05,0.00115,0.00076,0
137.01,0.00119,0.00101,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00047,,0.00127,0.00089,0.00104,0.0002,,,,0.00052,0.00175,,0.00097,3e-05,0.00062,1e-05,0.00115,0.00076,0
138.01,0.00119,0.00102,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00047,,0.00128,0.00089,0.00104,0.0002,,,,0.00052,0.00175,,0.00096,3e-05,0.00062,1e-05,0.00115,0.00076,0
139.01,0.00119,0.00102,0.00072,0.00076,0.00051,0.00058,0.00085,,,0.00046,,0.00128,0.00089,0.00104,0.00019,,,,0.00052,0.00175,,0.00096,2e-05,0.00062,1e-05,0.00115,0.00076,0
140.01,0.00119,0.00102,0.00071,0.00076,0.00051,0.00058,0.00085,,,0.00046,,0.00128,0.00089,0.00104,0.00019,,,,0.00052,0.00175,,0.00096,2e-05,0.00062,1e-05,0.00115,0.00076,0
141.01,0.0012,0.00102,0.00071,0.00076,0.00051,0.00058,0.00085,,,0.00046,,0.00128,0.00089,0.00104,0.00018,,,,0.00052,0.00175,,0.00095,2e-05,0.00062,1e-05,0.00114,0.00076,0
142.01,0.0012,0.00102,0.00071,0.00076,0.00051,0.00058,0.00085,,,0.00045,,0.00128,0.00089,0.00103,0.00018,,,,0.00052,0.00175,,0.00095,2e-05,0.00062,1e-05,0.00114,0.00076,0
143.01,0.00119,0.00102,0.00071,0.00076,0.00051,0.00058,0.00085,,,0.00045,,0.00128,0.00089,0.00103,0.00018,,,,0.00052,0.00174,,0.00094,2e-05,0.00062,1e-05,0.00114,0.00076,0
144.01,0.00119,0.00102,0.00071,0.00076,0.00051,0.00057,0.00085,,,0.00044,,0.00128,0.00089,0.00102,0.00017,,,,0.00052,0.00174,,0.00094,2e-05,0.00062,1e-05,0.00114,0.00076,0
145.01,0.00118,0.00101,0.00071,0.00076,0.00051,0.00057,0.00085,,,0.00044,,0.00128,0.00089,0.00101,0.00017,,,,0.00052,0.00174,,0.00093,2e-05,0.00062,1e-05,0.00114,0.00076,0
146.01,0.00118,0.00101,0.00071,0.00076,0.00051,0.00057,0.00085,,,0.00043,,0.00128,0.00089,0.00101,0.00016,,,,0.00052,0.00174,,0.00093,2e-05,0.00062,1e-05,0.00114,0.00076,0
147.01,0.00118,0.00101,0.00071,0.00076,0.00051,0.00057,0.00085,,,0.00043,,0.00128,0.00089,0.001,0.00016,,,,0.00052,0.00173,,0.00092,2e-05,0.00062,1e-05,0.00114,0.00076,0
148.01,0.00118,0.00101,0.00071,0.00076,0.00051,0.00057,0.00085,,,0.00043,,0.00128,0.00089,0.00099,0.00015,,,,0.00052,0.00173,,0.00092,2e-05,0.00062,1e-05,0.00114,0.00076,0
149.01,0.00118,0.00101,0.00071,0.00076,0.00051,0.00057,0.00085,,,0.00042,,0.00128,0.00089,0.00098,0.00015,,,,0.00052,0.00173,,0.00091,2e-05,0.00062,1e-05,0.00114,0.00076,0
