time,Muttonpulao_02_serum_glucose_mg_dl,Cholebhature_01_serum_glucose_mg_dl,Curdrice_01_serum_glucose_mg_dl,Lemonrice_01_serum_glucose_mg_dl,Pasta_01_serum_glucose_mg_dl,Masaladosa_01_serum_glucose_mg_dl,Vegetable_Biryani_01_serum_glucose_mg_dl,Rapid_starch_01_serum_glucose_mg_dl,Chickenbreast_01_serum_glucose_mg_dl,Rice_01_serum_glucose_mg_dl,Eggwhite_01_serum_glucose_mg_dl,Paneer_01_serum_glucose_mg_dl,Milk_Chocolate_01_serum_glucose_mg_dl,Peanuts_01_serum_glucose_mg_dl,Curd_01_serum_glucose_mg_dl,Glucose_01_serum_glucose_mg_dl,Biscuit_01_serum_glucose_mg_dl,Glucose_02_serum_glucose_mg_dl,Bread_Meal_01_100_serum_glucose_mg_dl,Chickensandwich_01_serum_glucose_mg_dl,Ghee_01_serum_glucose_mg_dl,Apple_Pineapplesalad_01_serum_glucose_mg_dl,Spinach_01_serum_glucose_mg_dl,Bread_meal_02_serum_glucose_mg_dl,Orange_01_serum_glucose_mg_dl,Omelette_01_serum_glucose_mg_dl,Muttonpulao_01_serum_glucose_mg_dl,Arabinose_01_serum_glucose_mg_dl
417.01,90.59314,91.43873,91.52923,91.88468,89.97838,83.83051,92.39656,,,85.9495,,83.76139,83.48175,81.47607,84.92444,,,,89.67186,85.55194,,83.35884,84.92295,96.37656,84.93574,83.49635,91.88468,84.93286
418.01,90.58496,91.43074,91.51811,91.87713,89.93972,83.77517,92.38825,,,85.83771,,83.7552,83.4504,81.47043,84.92486,,,,89.63005,85.53888,,83.39584,84.92283,96.3546,84.93496,83.4901,91.87713,84.93287
419.01,90.57678,91.42275,91.50702,91.86956,89.90043,83.71944,92.37994,,,85.72506,,83.74903,83.41901,81.46525,84.92527,,,,89.58748,85.52605,,83.43261,84.92273,96.33251,84.93421,83.48389,91.86956,84.93287
420.01,90.56861,91.41479,91.49594,91.86198,89.86052,83.66364,92.37162,,,85.61156,,83.74286,83.38758,81.46053,84.92567,,,,89.54412,85.51344,,83.46914,84.92264,96.31028,84.93348,83.47771,91.86198,84.93287
421.01,90.56045,91.40685,91.48489,91.85441,89.82002,83.60809,92.36329,,,85.49721,,83.73671,83.35613,81.45627,84.92606,,,,89.49993,85.50107,,83.5054,84.92257,96.28793,84.93278,83.47157,91.85441,84.93288
422.01,90.55227,91.39891,91.47387,91.84685,89.77893,83.55313,92.35497,,,85.38208,,83.73057,83.32465,81.45245,84.92643,,,,89.4549,85.48893,,83.5414,84.92251,96.26545,84.9321,83.46545,91.84685,84.93288
423.01,90.54407,91.39096,91.46288,91.83929,89.7372,83.49908,92.34663,,,85.26628,,83.72446,83.29315,81.44909,84.92679,,,,89.40897,85.47703,,83.5771,84.92246,96.24284,84.93146,83.45936,91.83929,84.93288
424.01,90.53585,91.38301,91.45192,91.83172,89.69477,83.44629,92.33828,,,85.14991,,83.71836,83.26162,81.44617,84.92713,,,,89.36209,85.46537,,83.6125,84.92243,96.2201,84.93084,83.4533,91.83172,84.93289
425.01,90.52762,91.37506,91.44099,91.82415,89.6516,83.39511,92.32992,,,85.03307,,83.71228,83.23009,81.44371,84.92747,,,,89.31421,85.45396,,83.64759,84.9224,96.19724,84.93024,83.44727,91.82415,84.93289
426.01,90.5194,91.36713,91.43008,91.81657,89.60768,83.34587,92.32154,,,84.91584,,83.70622,83.19858,81.44168,84.92779,,,,89.26535,85.4428,,83.68235,84.92239,96.17426,84.92967,83.44127,91.81657,84.93289
427.01,90.51118,91.35921,91.41919,91.809,89.56302,83.29891,92.31317,,,84.79825,,83.70017,83.1671,81.44009,84.9281,,,,89.21556,85.4319,,83.71676,84.92239,96.15115,84.92913,83.43531,91.809,84.9329
428.01,90.50297,91.35131,91.40833,91.80144,89.51758,83.25457,92.3048,,,84.68039,,83.69413,83.13565,81.43892,84.92839,,,,89.16486,85.42126,,83.75083,84.9224,96.12791,84.9286,83.42937,91.80144,84.9329
429.01,90.49474,91.3434,91.3975,91.79391,89.47126,83.21316,92.29643,,,84.56237,,83.68811,83.10425,81.43818,84.92868,,,,89.11327,85.41087,,83.78452,84.92242,96.10455,84.92811,83.42345,91.79391,84.9329
430.01,90.48648,91.33548,91.38671,91.78638,89.42396,83.17499,92.28805,,,84.44428,,83.6821,83.07289,81.43786,84.92895,,,,89.06076,85.40074,,83.81784,84.92245,96.08108,84.92764,83.41756,91.78638,84.9329
431.01,90.47822,91.32756,91.37595,91.77886,89.37565,83.14036,92.27966,,,84.32619,,83.67611,83.04158,81.43796,84.92922,,,,89.00728,85.39087,,83.85078,84.92249,96.05749,84.92719,83.4117,91.77886,84.93291
432.01,90.46995,91.31964,91.36521,91.77133,89.32634,83.10952,92.27126,,,84.20817,,83.67014,83.01034,81.43849,84.92947,,,,88.95275,85.38127,,83.88331,84.92254,96.03379,84.92676,83.40587,91.77133,84.93291
433.01,90.46169,91.31175,91.3545,91.76382,89.2761,83.08273,92.26287,,,84.09028,,83.66418,82.9792,81.43943,84.92971,,,,88.8972,85.37193,,83.91544,84.9226,96.00997,84.92636,83.40006,91.76382,84.93291
434.01,90.45345,91.30389,91.34382,91.75632,89.22499,83.06018,92.25449,,,83.97259,,83.65824,82.94816,81.44077,84.92994,,,,88.84066,85.36286,,83.94716,84.92266,95.98605,84.92598,83.39429,91.75632,84.93291
435.01,90.44521,91.29604,91.33317,91.74884,89.173,83.04203,92.24611,,,83.8552,,83.65231,82.91723,81.44252,84.93016,,,,88.78319,85.35406,,83.97844,84.92274,95.96201,84.92562,83.38853,91.74884,84.93291
436.01,90.43695,91.28818,91.32255,91.74139,89.12009,83.02841,92.23773,,,83.7382,,83.64639,82.88641,81.44467,84.93037,,,,88.72479,85.34552,,84.00929,84.92282,95.93786,84.92528,83.3828,91.74139,84.93291
437.01,90.42868,91.28032,91.31197,91.73394,89.06618,83.01943,92.22933,,,83.62165,,83.6405,82.85572,81.44721,84.93057,,,,88.66546,85.33725,,84.03971,84.9229,95.9136,84.92496,83.37709,91.73394,84.93291
438.01,90.42041,91.27246,91.30141,91.72649,89.01124,83.01519,92.22093,,,83.50567,,83.63462,82.82516,81.45014,84.93076,,,,88.6051,85.32925,,84.06967,84.923,95.88924,84.92466,83.37141,91.72649,84.93291
439.01,90.41215,91.26462,91.29087,91.71904,88.95528,83.01573,92.21253,,,83.39034,,83.62877,82.79476,81.45347,84.93094,,,,88.54368,85.32151,,84.09917,84.9231,95.86478,84.92438,83.36575,91.71904,84.93291
440.01,90.4039,91.2568,91.28036,91.7116,88.89836,83.0211,92.20414,,,83.27576,,83.62292,82.76454,81.45719,84.93111,,,,88.4812,85.31405,,84.12822,84.92321,95.84021,84.92412,83.36013,91.7116,84.9329
441.01,90.39567,91.24899,91.26986,91.70418,88.8405,83.0313,92.19575,,,83.16199,,83.61709,82.7345,81.46129,84.93127,,,,88.41769,85.30686,,84.15679,84.92332,95.81554,84.92388,83.35452,91.70418,84.9329
442.01,90.38743,91.2412,91.2594,91.69677,88.7817,83.04629,92.18738,,,83.0491,,83.61127,82.70466,81.46576,84.93143,,,,88.35321,85.29992,,84.18489,84.92344,95.79076,84.92366,83.34893,91.69677,84.9329
443.01,90.37918,91.23339,91.24897,91.68937,88.72191,83.06603,92.179,,,82.93716,,83.60547,82.67501,81.47061,84.93157,,,,88.28777,85.29325,,84.21251,84.92356,95.76588,84.92346,83.34336,91.68937,84.9329
444.01,90.37092,91.22557,91.23855,91.68197,88.66107,83.09045,92.17062,,,82.82627,,83.59969,82.64558,81.47584,84.93171,,,,88.2213,85.28684,,84.23965,84.92369,95.74091,84.92327,83.33781,91.68197,84.93289
445.01,90.36266,91.21776,91.22815,91.67457,88.59915,83.11947,92.16223,,,82.71654,,83.59393,82.61637,81.48144,84.93184,,,,88.15375,85.2807,,84.2663,84.92382,95.71584,84.9231,83.33229,91.67457,84.93289
446.01,90.35442,91.20996,91.21777,91.66717,88.53618,83.15302,92.15385,,,82.60806,,83.58818,82.58742,81.48741,84.93196,,,,88.08508,85.27482,,84.29245,84.92396,95.69066,84.92294,83.32678,91.66717,84.93289
447.01,90.3462,91.20218,91.2074,91.65977,88.4722,83.19103,92.14549,,,82.50087,,83.58244,82.55872,81.49375,84.93207,,,,88.01533,85.2692,,84.31811,84.9241,95.6654,84.92281,83.3213,91.65977,84.93288
448.01,90.33798,91.19442,91.19705,91.6524,88.40726,83.23345,92.13714,,,82.39504,,83.57672,82.53029,81.50044,84.93218,,,,87.94457,85.26383,,84.34328,84.92424,95.64003,84.92268,83.31584,91.6524,84.93288
449.01,90.32974,91.18665,91.18674,91.64504,88.34134,83.28025,92.12879,,,82.29063,,83.57101,82.50212,81.50749,84.93228,,,,87.87285,85.25872,,84.36794,84.92439,95.61457,84.92258,83.31039,91.64504,84.93288
450.01,90.3215,91.17888,91.17644,91.63769,88.27437,83.33142,92.12045,,,82.18774,,83.56532,82.47423,81.51489,84.93237,,,,87.80015,85.25386,,84.3921,84.92454,95.58902,84.92248,83.30496,91.63769,84.93287
451.01,90.31326,91.17111,91.16617,91.63033,88.2063,83.38695,92.1121,,,82.08647,,83.55965,82.44666,81.52264,84.93246,,,,87.72641,85.24925,,84.41576,84.92469,95.56338,84.9224,83.29955,91.63033,84.93287
452.01,90.30504,91.16335,91.1559,91.62298,88.13714,83.44684,92.10377,,,81.98693,,83.55399,82.41941,81.53074,84.93254,,,,87.65156,85.24489,,84.43891,84.92485,95.53765,84.92234,83.29417,91.62298,84.93287
453.01,90.29685,91.15561,91.14565,91.61563,88.06692,83.5111,92.09544,,,81.88914,,83.54835,82.39251,81.53918,84.93261,,,,87.57561,85.24078,,84.46155,84.925,95.51183,84.92229,83.2888,91.61563,84.93287
454.01,90.28867,91.14789,91.13542,91.6083,87.99573,83.57972,92.08713,,,81.79316,,83.54272,82.36596,81.54797,84.93268,,,,87.49862,85.23691,,84.48369,84.92516,95.48592,84.92225,83.28345,91.6083,84.93286
455.01,90.2805,91.14018,91.12521,91.60099,87.92357,83.65274,92.07883,,,81.69904,,83.53711,82.33977,81.55709,84.93274,,,,87.42067,85.23328,,84.50532,84.92532,95.45992,84.92222,83.27812,91.60099,84.93286
456.01,90.27233,91.13247,91.11503,91.59368,87.85039,83.73019,92.07054,,,81.60685,,83.53152,82.31395,81.56654,84.9328,,,,87.34178,85.22989,,84.52645,84.92549,95.43383,84.9222,83.2728,91.59368,84.93286
457.01,90.26414,91.12475,91.10487,91.58638,87.77614,83.81216,92.06224,,,81.51665,,83.52594,82.28853,81.57632,84.93285,,,,87.26191,85.22673,,84.54707,84.92565,95.40766,84.9222,83.2675,91.58638,84.93286
458.01,90.25597,91.11704,91.09473,91.57907,87.7008,83.8988,92.05393,,,81.42852,,83.52039,82.26351,81.58643,84.93289,,,,87.18101,85.22379,,84.56719,84.92581,95.38141,84.9222,83.26221,91.57907,84.93285
459.01,90.24781,91.10935,91.08459,91.57176,87.62442,83.99031,92.04564,,,81.3425,,83.51485,82.23891,81.59687,84.93294,,,,87.09907,85.22109,,84.5868,84.92598,95.35507,84.92222,83.25695,91.57176,84.93285
460.01,90.23968,91.10167,91.07446,91.56446,87.54708,84.08693,92.03735,,,81.25864,,83.50932,82.21475,81.60763,84.93297,,,,87.01613,85.2186,,84.60592,84.92614,95.32865,84.92225,83.2517,91.56446,84.93285
461.01,90.23156,91.09402,91.06435,91.55718,87.46879,84.18893,92.02907,,,81.177,,83.50381,82.19103,81.61871,84.933,,,,86.93227,85.21634,,84.62453,84.92631,95.30215,84.92229,83.24646,91.55718,84.93285
462.01,90.22344,91.08636,91.05426,91.54992,87.3895,84.29659,92.02079,,,81.09764,,83.49831,82.16775,81.63011,84.93303,,,,86.84756,85.21428,,84.64265,84.92647,95.27556,84.92233,83.24124,91.54992,84.93285
463.01,90.2153,91.07869,91.04418,91.54266,87.30917,84.41019,92.01251,,,81.02063,,83.49283,82.14492,81.64182,84.93305,,,,86.76199,85.21243,,84.66028,84.92664,95.2489,84.92239,83.23602,91.54266,84.93285
464.01,90.20717,91.07102,91.03412,91.5354,87.22777,84.53002,92.00423,,,80.94602,,83.48737,82.12257,81.65384,84.93307,,,,86.67554,85.21079,,84.67741,84.9268,95.22216,84.92245,83.23082,91.5354,84.93284
465.01,90.19904,91.06335,91.02407,91.52813,87.14539,84.65631,91.99595,,,80.87384,,83.48192,82.10071,81.66617,84.93309,,,,86.58815,85.20934,,84.69406,84.92696,95.19535,84.92252,83.22564,91.52813,84.93284
466.01,90.19094,91.05572,91.01402,91.52088,87.06209,84.78933,91.98768,,,80.80411,,83.47649,82.07935,81.67881,84.9331,,,,86.49987,85.2081,,84.71023,84.92713,95.16846,84.9226,83.22048,91.52088,84.93284
467.01,90.18285,91.04811,91.00398,91.51364,86.97792,84.9293,91.97943,,,80.73685,,83.47107,82.05851,81.69176,84.93311,,,,86.41074,85.20704,,84.72592,84.92729,95.1415,84.92269,83.21532,91.51364,84.93284
468.01,90.17478,91.04051,90.99396,91.50642,86.89285,85.0765,91.9712,,,80.67208,,83.46567,82.03817,81.705,84.93311,,,,86.32082,85.20618,,84.74113,84.92745,95.11447,84.92278,83.21018,91.50642,84.93284
469.01,90.16671,91.03291,90.98396,91.49922,86.80684,85.23121,91.96297,,,80.60984,,83.46028,82.01837,81.71854,84.93311,,,,86.23017,85.20549,,84.75588,84.92762,95.08737,84.92288,83.20505,91.49922,84.93284
470.01,90.15863,91.02532,90.97397,91.49203,86.71987,85.39376,91.95475,,,80.55018,,83.45491,81.9991,81.73237,84.93311,,,,86.13881,85.20498,,84.77015,84.92778,95.0602,84.92299,83.19992,91.49203,84.93284
471.01,90.15056,91.01772,90.96399,91.48484,86.63199,85.56451,91.94653,,,80.49312,,83.44956,81.98039,81.7465,84.93311,,,,86.04675,85.20465,,84.78397,84.92794,95.03296,84.9231,83.19481,91.48484,84.93284
472.01,90.14251,91.01015,90.95401,91.47765,86.54327,85.74379,91.93833,,,80.43866,,83.44423,81.96226,81.76092,84.9331,,,,85.95402,85.20449,,84.79733,84.92809,95.00565,84.92322,83.18972,91.47765,84.93284
473.01,90.13448,91.00259,90.94403,91.47049,86.45378,85.9319,91.93015,,,80.38681,,83.43891,81.9447,81.77562,84.93309,,,,85.86068,85.2045,,84.81024,84.92825,94.97828,84.92334,83.18464,91.47049,84.93284
474.01,90.12648,90.99506,90.93406,91.46334,86.36356,86.12905,91.922,,,80.33758,,83.4336,81.92772,81.79061,84.93308,,,,85.76678,85.20466,,84.82273,84.92841,94.95083,84.92347,83.17957,91.46334,84.93284
475.01,90.11848,90.98753,90.92411,91.45621,86.27261,86.33531,91.91386,,,80.29099,,83.42831,81.91133,81.80588,84.93307,,,,85.67237,85.20498,,84.8348,84.92856,94.92332,84.9236,83.1745,91.45621,84.93284
476.01,90.11047,90.98,90.91417,91.4491,86.18088,86.55058,91.90573,,,80.24706,,83.42304,81.89554,81.82142,84.93305,,,,85.57746,85.20544,,84.84646,84.92871,94.89575,84.92374,83.16944,91.4491,84.93284
477.01,90.10246,90.97246,90.90423,91.442,86.08839,86.7746,91.89761,,,80.20579,,83.41779,81.88037,81.83724,84.93303,,,,85.48206,85.20605,,84.85774,84.92886,94.8681,84.92388,83.16439,91.442,84.93284
478.01,90.09447,90.96492,90.89428,91.4349,85.99518,87.00689,91.88949,,,80.16717,,83.41255,81.86583,81.85333,84.93301,,,,85.3862,85.2068,,84.86864,84.92901,94.8404,84.92403,83.15935,91.4349,84.93284
479.01,90.08649,90.95741,90.88433,91.42781,85.90132,87.24678,91.88139,,,80.13121,,83.40733,81.85192,81.86969,84.93299,,,,85.28996,85.20769,,84.87918,84.92916,94.81263,84.92417,83.15432,91.42781,84.93284
480.01,90.07855,90.94991,90.87438,91.42074,85.8069,87.49342,91.87331,,,80.0979,,83.40212,81.83865,81.88632,84.93297,,,,85.19341,85.2087,,84.88936,84.92931,94.78479,84.92433,83.14931,91.42074,84.93285
481.01,90.07061,90.94243,90.86444,91.4137,85.71194,87.74576,91.86525,,,80.06722,,83.39692,81.82602,81.90321,84.93295,,,,85.09662,85.20985,,84.89919,84.92945,94.75689,84.92448,83.1443,91.4137,84.93285
482.01,90.06266,90.93495,90.8545,91.40667,85.61648,88.00265,91.8572,,,80.03917,,83.39174,81.81404,81.92035,84.93292,,,,84.99962,85.21111,,84.90868,84.92959,94.72893,84.92464,83.13929,91.40667,84.93285
483.01,90.05471,90.92747,90.84457,91.39966,85.52052,88.26279,91.84916,,,80.01374,,83.38658,81.80273,81.93775,84.9329,,,,84.90242,85.21248,,84.91782,84.92973,94.7009,84.9248,83.13428,91.39966,84.93285
484.01,90.04677,90.91998,90.83462,91.39265,85.42412,88.52481,91.84112,,,79.99093,,83.38144,81.79208,81.9554,84.93287,,,,84.80503,85.21397,,84.92663,84.92987,94.67282,84.92496,83.12929,91.39265,84.93285
485.01,90.03885,90.91252,90.82466,91.38566,85.32735,88.78727,91.83309,,,79.97072,,83.37631,81.78212,81.9733,84.93285,,,,84.70753,85.21557,,84.93509,84.93001,94.64467,84.92512,83.12431,91.38566,84.93285
486.01,90.03097,90.90507,90.81469,91.37868,85.23031,89.04868,91.82508,,,79.95307,,83.37119,81.77284,81.99145,84.93283,,,,84.61,85.21728,,84.94323,84.93014,94.61647,84.92529,83.11933,91.37868,84.93285
487.01,90.02311,90.89765,90.80472,91.37173,85.13303,89.30753,91.81709,,,79.93795,,83.36609,81.76425,82.00983,84.9328,,,,84.51251,85.21908,,84.95103,84.93027,94.5882,84.92545,83.11437,91.37173,84.93286
488.01,90.01526,90.89023,90.79475,91.3648,85.03556,89.56231,91.80912,,,79.92534,,83.361,81.75635,82.02845,84.93278,,,,84.41512,85.22098,,84.9585,84.9304,94.55988,84.92562,83.1094,91.3648,84.93286
489.01,90.00741,90.88281,90.78479,91.35789,84.93787,89.81151,91.80115,,,79.91524,,83.35594,81.74913,82.0473,84.93276,,,,84.31787,85.22296,,84.96565,84.93053,94.5315,84.92578,83.10444,91.35789,84.93286
490.01,89.99955,90.87539,90.77482,91.35098,84.83999,90.05368,91.79319,,,79.9076,,83.35089,81.74261,82.06638,84.93275,,,,84.2208,85.22503,,84.97248,84.93065,94.50305,84.92595,83.09948,91.35098,84.93286
491.01,89.99172,90.86798,90.76483,91.34408,84.742,90.28743,91.78523,,,79.9024,,83.34586,81.7368,82.08568,84.93273,,,,84.12398,85.22719,,84.979,84.93077,94.47456,84.92612,83.09453,91.34408,84.93286
492.01,89.9839,90.86059,90.75484,91.33719,84.64399,90.51142,91.77729,,,79.89959,,83.34085,81.7317,82.1052,84.93271,,,,84.02746,85.22942,,84.9852,84.93089,94.446,84.92628,83.0896,91.33719,84.93287
493.01,89.97612,90.85322,90.74483,91.33031,84.54603,90.72444,91.76936,,,79.89914,,83.33585,81.72732,82.12494,84.9327,,,,83.93131,85.23172,,84.99111,84.93101,94.41739,84.92645,83.08466,91.33031,84.93287
494.01,89.96835,90.84586,90.73483,91.32346,84.44816,90.92534,91.76144,,,79.901,,83.33086,81.72365,82.14489,84.93269,,,,83.83558,85.23409,,84.99671,84.93112,94.38873,84.92662,83.07973,91.32346,84.93287
495.01,89.96058,90.83851,90.72484,91.31662,84.35041,91.11314,91.75354,,,79.90515,,83.32589,81.7207,82.16505,84.93268,,,,83.74036,85.23652,,85.00202,84.93124,94.36001,84.92679,83.0748,91.31662,84.93287
496.01,89.95281,90.83115,90.71484,91.3098,84.25282,91.28696,91.74564,,,79.91155,,83.32094,81.71847,82.1854,84.93267,,,,83.64571,85.239,,85.00704,84.93135,94.33124,84.92695,83.06987,91.3098,84.93287
497.01,89.94504,90.82379,90.70483,91.30299,84.15546,91.44609,91.73774,,,79.92015,,83.316,81.71696,82.20596,84.93266,,,,83.55168,85.24155,,85.01178,84.93145,94.30242,84.92712,83.06494,91.30299,84.93288
498.01,89.93728,90.81645,90.69481,91.29618,84.0584,91.59002,91.72984,,,79.93092,,83.31108,81.71617,82.22671,84.93265,,,,83.4583,85.24414,,85.01624,84.93156,94.27355,84.92728,83.06002,91.29618,84.93288
499.01,89.92955,90.80913,90.68478,91.28939,83.96172,91.71836,91.72196,,,79.9438,,83.30618,81.71611,82.24764,84.93264,,,,83.36564,85.24678,,85.02044,84.93166,94.24463,84.92744,83.05511,91.28939,84.93288
500.01,89.92184,90.80184,90.67474,91.28261,83.86546,91.83093,91.71409,,,79.95874,,83.30129,81.71678,82.26876,84.93263,,,,83.27376,85.24947,,85.02437,84.93176,94.21567,84.92761,83.0502,91.28261,84.93288
